Weight,Quantity
696.97,1590
806.5,3807
4154.17,8649
4202.85,4414
2468.41,9834
291.73,1359
3182.44,3049
1218.88,5414
4027.79,8055
2750.83,5467
4058.02,4417
680.65,4488
574.17,6610
2891.44,7299
4975.45,1559
3775.08,6876
4321.17,8277
3948.79,7564
4701.11,2940
3047.99,1827
1863.04,9374
4324.36,5885
882.43,307
3007.15,4111
4450.23,1124
1425.02,2461
588.76,7221
3888.55,3541
893.23,4600
2562.78,3989
2733.96,542
3388.74,7437
3270.37,4440
568.96,3100
3631.63,1728
296.74,6895
2466.62,8207
2540.67,5232
4983.41,8367
4977.45,7184
1851.46,3047
110.89,6591
3724.14,8007
2498.88,1954
4721.02,4586
4820.82,9375
3560.17,6939
3279.51,2990
223.8,7560
2750.46,6434
4023.34,9762
2169.54,6322
1758.53,5137
1204.82,3708
2953.12,2109
1929.82,4388
1390.32,7357
1763.28,1856
2075.05,7776
1971.93,2140
226.41,8181
1411.29,266
1424.56,9531
4971.44,5139
3720.11,8524
4469.73,606
4533.73,5877
1856.95,2398
4378.92,3011
4654.96,2245
773.53,210
1803.23,1569
3078.47,9081
3070.62,6067
3575.93,4379
2926.87,3026
1620.38,5061
3586.91,180
2012.04,759
3374.41,2615
3409.28,5756
3913.22,7406
1486.83,4357
4651.17,523
1423.23,825
3699.31,1623
3658.35,8190
3950.83,4432
147.6,971
4734.15,6617
1214.49,3296
3619.66,6017
200.28,4255
2759.04,1019
1668.6,7586
2855.35,2641
2352.69,2650
4764.68,3816
3266.98,7229
1682.25,3010
2149.08,5338
4121.33,1064
424.41,7312
3606.82,5542
3106.98,2852
2750.83,6474
1171.54,5217
1589.74,3818
3773.93,7517
1559.74,3282
4286.53,1301
964.72,8837
3261.39,697
4722.29,3695
2859.25,1869
4581.39,8127
2630.34,7324
392.31,3751
1148.77,2263
4967.31,9066
2608.2,4918
1967.43,8419
4714.19,8272
4015.22,9236
3564.83,2870
4969.08,2953
3671.38,9960
4857.07,3911
4730.89,4969
2932.97,5033
2150.34,549
2334.81,5774
2170.71,8705
711.59,3803
3120.86,2229
3311.25,208
380.22,2239
4459.56,2096
2654.49,9699
3156.22,972
4250.36,4766
3432.86,9166
4711.03,5884
3336.84,6961
947.41,8402
1112.79,5894
359.71,6516
1317.15,6125
858.64,3633
4127.07,7574
2183.18,5983
373.41,5097
2867.19,2395
4344.91,871
3320.09,6022
1152.07,8127
486.71,9240
1963.93,2945
4433.98,214
602.35,3211
315.16,8593
3185.89,8110
1826.4,1587
4180.53,8953
1090.6,2637
3236.01,6162
2876.01,7308
3937.2,5352
1529.62,1060
1721.5,1527
330.18,1112
297.1,9443
3359.8,9044
3908.78,4703
3620.67,7711
4027.93,2617
2283.73,1658
1636.5,4700
3738.62,949
351.7,8494
4390.99,2053
4841.27,9985
4793.8,1933
4686.1,43
4929.66,4129
3861.02,1903
1671.11,5391
4658.09,1496
2793.98,2524
1022.64,5837
1871.85,3102
1314.38,6590
1464.74,6812
522.16,1756
3789.93,1912
2875.45,1496
853.95,949
3492.94,3016
1162.32,2171
1958.9,6975
1247.16,4748
678.66,7726
2673.79,2620
2283.49,6776
4135.49,2870
810.52,4745
2494.3,3393
1140.43,6822
2002.11,3059
485.96,1002
3349.83,6771
2792.9,5330
180.75,2745
4024.09,7006
2388.45,687
196.83,7722
2270.64,2007
2304.73,1417
1309.52,3079
3937.62,5890
3648.66,9952
3827.6,6251
136.41,6991
783.74,475
1062.3,9895
2989.23,2754
785.25,2662
588.24,7519
4645.24,6562
4456.11,1838
4258.58,1255
2035.53,9574
2721.32,4737
2812.51,4320
2798.06,9702
2203.99,4745
2786.23,5699
546.59,2939
1619.84,6931
852.04,4953
3828.12,9652
4005.86,590
1757.55,4761
674.67,5638
3274.46,5836
4273.12,3836
2197.25,9772
3340,1297
2275.6,5960
2690.71,7136
4805.07,8573
4517.71,5841
1178.52,3083
3194.17,2479
584.76,1403
4325.91,3533
1717.12,1982
1775.74,7873
4983.7,7716
2971.88,2315
628.32,7921
3303.01,3836
2104.49,5160
4578.66,2340
3594.28,9598
2026.33,8813
4013.7,8566
1895.49,7187
144.31,5116
3372.19,963
2974.68,6462
25.43,8296
252.04,7371
1868.78,6512
220.11,4790
1873.35,1245
1532.65,3136
876.16,2906
915.85,8301
2747.9,6447
1791.78,7608
1196.61,2358
1317.82,2068
3198.34,8321
863.95,9543
2368.41,9639
2968.62,751
7.68,2812
3100.53,9297
1317.77,690
4599.74,8095
72.65,1943
1729.75,5915
1002.45,1307
1841.56,3898
655.77,5919
4261.37,2126
4073.22,1348
2199.52,7972
4215.79,9894
1900.5,6802
164.61,811
2542.51,8830
3976.09,5929
1970.79,3042
1621.22,2099
2376.06,6232
249.97,9294
2773.53,1214
2071.45,8496
4639.87,6897
548.62,4365
3376.04,1693
4616.03,5735
4275.24,1213
254.71,2527
2550.23,6479
3890.22,8179
525.72,5062
1906.11,2868
688.07,4929
4820.22,1654
3443.94,6416
1593.51,585
2984.93,7978
82.02,6840
485.52,3601
1618.32,6148
4409.75,4466
1019.72,9174
431.41,2162
4712.8,640
3913.44,6286
1475.52,4537
4664.08,2218
4161.16,4902
1451.36,5472
3383.18,9646
2450.91,6898
2442.98,8565
2379.43,7528
1512.51,5672
1023.02,8213
4298.17,7457
1873.52,9377
3402.18,5882
766.07,2944
4672.78,5500
900,2330
172.55,6712
2588.77,1217
2869.6,3073
550.11,4485
2293.67,638
3103.46,9396
1172.01,2750
2717.66,4441
2108.43,2101
3156.45,6769
2164.41,3331
388.55,8806
447.88,2832
607.97,9770
3120.01,6789
2559.13,5340
3544.64,1545
2521.92,3548
3437.95,4384
2310.51,1999
136.37,9751
3454,4130
1815.9,8258
2528.65,3524
4073.87,3132
3113.1,200
4018.26,637
4440.51,3290
3112.66,6842
4334.75,4545
1885.69,2996
4296.01,4345
3262.18,9237
4052.39,2550
3800.77,6972
514.12,5692
3200.91,3284
4925.61,5737
4910.67,6307
1565.83,4383
1468.52,8214
2444.87,5424
2915.53,6170
4769.85,3707
4228.2,6500
4777.62,4065
3939.8,2137
1329.94,7579
2353.95,4808
4202.22,8273
3458.37,9042
2229.26,3208
2394.73,5546
2931.76,3670
3972.64,4274
2249.16,3655
2674.74,5602
3644.2,7521
1158.89,9834
144.93,5429
3108.3,9600
1073.4,6303
386.2,757
4735.5,4308
2529.12,5499
520.37,7402
1086.34,8614
4347.4,1143
3560.6,6912
4770.77,4814
1858.01,9109
3481.41,7932
1918.16,9771
3637.94,5698
1753.19,5752
4633.75,2624
2391.16,9516
1039.57,9770
917.7,9419
1749.87,7207
3046.03,4954
3373.41,1894
1972.95,475
647.73,5602
4471.24,4400
1468.25,6489
889.41,8630
1707.5,3946
4191.47,7741
4998.01,3607
2084.32,3961
1651.29,6395
2240.82,8849
4266.23,4167
1563.24,8093
4655.89,6374
4410.89,3473
288.21,8936
2305.76,1769
4970.67,6952
1174.73,3944
4960.9,4169
1552.98,493
2385.05,4760
3996.11,6639
477.23,6703
4916.92,5439
3184.79,1649
1355.89,8639
2754.4,6216
1338.99,8921
4498.03,5258
210.64,8659
4987.92,5485
2342.61,9377
1149.95,7610
3606.08,5540
3550.69,7617
4340.38,3207
1153.78,2997
31.46,140
1953.28,9150
1877.13,7767
4818.28,6507
3461.92,4567
2824.46,4916
4038.4,1105
2507.63,1633
1804.71,3373
4912.77,9550
768.9,4275
706.02,4277
3818.04,5835
3025.84,9064
2527.18,836
2638.77,4975
4304.03,313
1980.94,773
3662.34,8690
1579.44,6086
4463.78,6565
4449.69,3191
3775.94,7887
3487.86,3005
4637.66,2634
1672.46,6021
1314.1,8693
4339.28,1224
3155.41,4925
4358.01,1993
1256.03,2655
1605.56,7358
746.38,401
1708.78,6320
3891.36,7617
4908.42,7089
4666.51,6008
1156.22,249
57.73,6041
4758.46,1793
1757.46,6207
4900.74,3310
30.31,9308
2693.37,4831
2892.35,4481
1191.32,7370
3309.91,7311
2263.97,778
1800.02,8018
4315.78,231
3223.16,4671
3551.9,9919
3417.82,2323
4846.12,7651
2418.7,5016
659.93,3595
4980.54,5056
1205.42,2933
4255.87,907
2648.95,462
4747.39,6831
661.78,6764
1402.94,2857
444.53,7638
3438.64,8917
3060.54,2204
4294.64,613
1784.38,9941
4574.41,7905
1707.48,9245
3181.99,1
1464.63,5339
681.06,1041
3506.74,5540
2983.12,8991
3929.09,3254
992.25,955
4014.99,9297
1658.2,9848
108.53,5887
2651.21,4823
147.72,1534
2432.73,8417
1489.84,3885
654.26,3958
503.29,9552
2469.92,132
4237.3,5243
4460.74,542
251.45,4619
2628.36,1338
2165.6,4512
4643.29,5220
2148.22,1502
2366.51,9926
2756.79,644
4184.15,9645
1471.44,1850
2230,6755
3340.58,7321
1292.27,8498
1667.02,3548
4087.86,2269
271.31,7928
2079.19,3547
587.98,4812
137.92,8459
4174.2,3345
1341.5,6969
9.97,7660
2736.87,8786
2808.39,9359
276.65,2235
222.02,7931
4688.27,1934
1443.61,9357
2300.39,6588
4625.93,6390
4355.67,8629
1435.03,9873
3599.34,8589
4026.96,6475
3397.2,1637
492.07,3205
1595.56,4569
4788.41,1598
1229.23,4111
3543.43,2307
4345.54,3965
827.98,3989
4883.08,4152
126.17,4939
1502.24,8503
3367.58,9904
4413.48,2307
6.49,8508
2129.69,8170
649.87,8687
1006.6,6837
4065.07,9836
4432.45,448
4732.56,9269
986.87,3715
899.03,7398
445.36,3833
3090.91,2272
3117.39,3113
4406.57,4973
4893.95,7121
3093.35,7587
1396.19,4209
1940.41,7466
1283.14,2552
3738.94,4698
3415.29,9510
3882.12,6178
1678.08,731
4552.26,5555
4059.02,9790
3009.57,2191
3349.77,2078
1057.97,1139
932.03,6597
2617,151
2278.22,1591
2326.74,6144
1450.35,9301
1792.41,6637
2663.19,7254
2861.23,2907
3558.7,9393
2142.42,3336
4570.45,2903
3810.87,7830
2163.03,483
1822.86,7201
1847.12,4352
2287.88,3900
3679.31,5649
2199.18,1605
3428.94,355
2043.39,302
661.81,3454
3503.03,3668
2788.39,1382
2974.69,707
2354.18,222
2297.84,3320
3430.36,4177
1376.97,372
1007.71,4686
2089.9,1700
3821.88,7016
3366.61,2443
4693.13,8478
1211.83,7259
4281.91,2395
973.34,9518
974.29,3084
4109.46,4920
4599.29,5622
144.35,2650
1463.9,531
2534.19,2422
251.55,5305
3341.03,6652
253.46,8652
1140.22,5534
2440.75,3273
3544.77,2359
3609.86,8263
3438.75,9825
1842.8,2779
4881.48,150
1350.95,6161
4945.3,6875
3800.75,3573
1436.39,3150
1202.68,2672
4945.38,3578
277.75,6525
2010.61,3144
397.24,9138
2495.82,7466
274.79,5307
401.02,6475
2493.71,791
4128.2,9660
3993.14,4550
1229.38,4290
2601.86,9005
4235.85,2021
2670.07,1752
1862.75,8114
489.33,9500
1667,7515
4794.46,2739
4282.27,734
4454.25,3493
1312.37,3473
1092.53,3421
965.49,4580
1846.59,5347
351.86,5009
4661.6,3616
2208.15,674
831.56,6900
4796.16,7836
2245.67,2810
886.73,9515
1849.99,3346
4816.41,147
4427.07,4226
490.45,9631
413.34,3096
3398.47,1901
3111.58,5646
2791.92,1602
2107.76,6279
717.81,7492
2704.44,9504
4391.96,5046
1487.7,3597
867.65,5925
1906.5,5335
3892.96,1679
3517.57,9148
1177.19,7359
4048.4,8016
1141.02,5167
509.02,1155
4991.13,2691
1240.8,8434
2679.65,4067
3722.71,7649
4226.1,5505
3120.46,5768
1067.32,3066
852.46,5140
2498.05,6159
199.05,2057
49.29,2024
4585.48,3700
337.02,8918
4455.15,7157
462.2,2769
515.48,5321
1605.33,6950
4841.29,742
4188.97,7829
3854.6,8171
1804.65,9972
2362.85,2569
4240.03,9749
1547.35,5582
4435.42,9302
2080.7,8445
4886.35,1062
1790.48,428
2566.55,2898
3756.13,7173
640.14,8792
2165.57,5633
3577.57,7998
1644.14,2936
2711.71,8680
3409.96,9675
2661.5,3925
714.6,9946
2337.77,3107
761.41,3542
1610.18,5327
2573.4,4266
3048.99,4279
3971.44,6142
1536.02,8652
382.5,830
1482.04,116
2801,7257
4285.37,3735
3462.94,1020
1169.83,127
400.09,3610
2112.63,3785
4345.2,9609
175.81,1936
2195.68,7585
2232.84,9921
1280.12,65
3993.25,4031
2432.39,8002
464.43,7999
3741.24,975
1975.82,759
1503.42,7092
705.24,2132
270.48,1544
4797.31,9000
3465.36,7688
4295.08,1616
1690.98,2273
1994.65,2251
3062.34,5588
4742.64,9482
2135.73,7852
3815.17,3211
2070.13,7370
4927.03,9940
644.11,3026
245.38,1381
1198.32,2067
1866.54,4305
3186.02,4840
1988.61,9241
973.51,5688
1916.07,8978
4734.18,1158
3939.9,2636
4281.67,3368
4677.52,3326
4240.21,9716
4207.79,3903
373.77,4576
262.21,444
2872.93,6534
3804.45,237
3540.43,6519
1732.11,3680
35.92,1327
1358.62,7483
349.73,5979
2707.81,1464
4908.6,8737
3937.46,7910
1982.84,6500
3358.96,7289
4982.9,4309
318.13,215
2954.38,5449
473.42,3503
3024.92,3886
4606.35,7944
3309.38,5844
4711.05,4726
1080.04,325
458.47,5001
3360.78,4840
3061.45,7656
1649.05,2290
4304.73,1790
4656.89,640
2646.94,1482
1989.33,3425
2073.35,8112
3212.99,2870
3770.3,393
2137.26,8542
1779.99,9453
4672.15,6452
1470.55,3034
952.93,3025
3869.11,6568
2611.4,9298
1574.05,8229
637.38,3624
4634.77,3558
3536.48,9517
3452.57,4912
3779.44,8598
3549.33,437
2870.81,4363
1567.24,5026
4576.91,5996
493.62,3990
2657.08,1377
4754.53,1089
130.6,6820
2148.69,6109
2371.69,7627
2776.84,1218
1651.55,899
1153.63,8813
146.91,7229
2068.8,8924
3123.27,5567
1024.73,6430
465.16,2492
3496.52,3054
4228.98,3433
2521.62,6711
3244.66,7810
730.16,1558
3143.36,2485
320.68,2257
1757.54,932
2570.59,2703
1746.88,570
498.71,2425
3456.77,5143
1708.51,8302
3967.55,8293
4312.83,4087
32.52,4758
3667.76,3648
3961.61,6167
4421.13,2192
1295.35,8747
1406.53,2393
768.11,2124
2992.66,571
1952.77,7854
4801.58,4411
417.12,7563
1534.49,5817
1827.94,1166
3582.13,2236
2873.22,7731
238.31,7682
2337.92,8945
2317.57,1548
2156.45,2696
3463.67,7953
3309.32,3151
173.47,7030
4748.17,9030
3821.36,9554
4600.69,2828
1124.55,1980
4040.05,3999
809.48,1374
427.15,4169
2356.23,7341
4768.82,6096
3351.81,627
2502.45,6626
3836.34,7058
2992.53,4362
701.24,8042
393.5,6784
4442.12,969
3332.1,2480
2116.66,5297
899.29,8242
1021.28,1993
572.9,5557
994.47,4791
2919.17,5204
687.56,7383
846.96,9742
4051.23,2319
4094.03,3712
520.37,5716
2896.13,6103
1961.42,8437
4397.99,4821
3391.63,7656
1732.61,4545
2856.32,357
979.15,1302
3514.2,8380
3658.93,7978
2110.86,6086
4045.93,1373
365.95,6876
4397.38,3348
3484.81,5071
4694.43,5017
1062.53,3963
1051.54,9129
4465.53,2888
3059.61,5628
3383.39,1053
4073.93,7881
469.46,5308
4384.91,2027
3098.8,4913
2336.5,3108
1185.36,2789
4498.93,7447
1114.61,913
2758.77,5727
2698.72,6241
2114.54,6668
294.57,4094
1107.66,1436
3505.48,5797
3762.88,7484
470.72,3273
2852.89,8626
1784.42,4556
4610.53,9982
3705.89,4376
4863.07,7578
3026.12,616
4006.8,2620
3580.11,6030
3963.83,4571
1884.57,5855
2041.09,7260
4665.45,4671
4689.46,6138
518.69,3023
3187.85,4505
328.08,9633
468.79,915
3241.37,7077
4192.3,9945
4664.78,466
20.68,330
4198.5,9822
1601.06,612
286.34,210
4824.76,6366
759.21,3167
2909.72,922
3914.61,2103
1794.01,4527
4993.26,5161
166.62,6176
1543.89,7762
3392.17,8019
1325.01,3802
2196.82,8850
2702.17,9302
665.63,1701
4640.52,9491
905.73,9924
1781.77,5472
608.84,3836
4875.47,203
1815.18,9419
1790.07,8892
4904.3,2021
2535.61,3806
1438.3,2568
1423.47,7903
437.66,2158
281.2,7753
1694.71,1196
3053.82,31
2445.23,3893
1079.98,7127
319.51,6493
4958.1,5163
2718.22,221
968.79,3578
1965.57,5778
2292.58,8313
1804.5,749
4928.28,2429
3510.16,4907
1278.59,9444
2026.28,2903
2866.06,28
606.98,1604
4931.17,6863
3276.85,5659
4636.24,8945
4682.21,1020
4024.4,4110
2982.6,2688
4820.62,708
3357.42,5450
3423.66,8296
3979.95,4351
4476.3,3651
4973.35,9518
2276.1,8719
2237.57,9600
524.31,5187
1707.85,1670
4555.24,5632
3441.55,4630
318.67,1967
3895.37,3099
4741.85,7119
333.68,472
2158.3,3508
613.87,4196
2695.14,6991
1634.73,9554
4652.06,5712
801.25,546
1091.42,1521
169.48,1852
2873.13,7062
955.39,8579
436.28,862
886.82,8144
3271.48,9587
4268.13,2622
2161.63,3727
4870.32,527
2543.48,1940
974.47,2092
66.65,6819
1308.43,2112
3773.54,3258
2221.64,2390
2480.03,5142
4357.43,553
4083.16,7108
2777.59,4785
4481.58,1666
176.91,7680
68.43,5149
1814.21,6434
4489.08,5380
3977.44,6758
1005.16,6524
474.45,5932
1504.24,4023
4140.71,2617
2285.71,4014
2837.13,8183
2271.51,1238
1578.92,4363
3468.91,6921
2852.76,1325
3454.28,478
3653.49,5129
2959.83,6813
2280.74,9662
4769.79,5352
2360.34,240
4794.44,1633
2199.69,7415
570.31,9859
441.51,4022
27.25,2862
626.19,5095
2240.2,9017
631.57,1721
2059.28,6205
950.14,5823
4787.33,7922
296.51,3844
2773.08,3853
1521.19,4255
4853.33,7708
3792.68,1051
2640.04,2109
643.62,2022
3745.18,8832
1494.02,79
2112.58,4020
4230.97,2100
1156.44,4613
90.17,35
1715.89,4537
2980.95,8248
4242.74,9462
3104.95,5263
4805.3,8511
4610.23,6942
4089.41,8676
4908.62,6889
3713.86,7544
4979.12,2758
343.63,9816
2115.98,4068
378.17,1822
1164.9,6043
1798.8,9871
1796.21,974
2358.6,702
4908.59,7144
4176.97,8065
3993.82,1675
3787.05,7419
2372.7,4908
268.54,6802
3612.89,9188
548.53,4687
3784.14,6842
4620.26,9350
4052.48,7798
1006.32,5061
313.89,716
847.43,367
4514.3,2975
4937.3,7532
1651.86,5827
4382.43,9402
3065.38,3842
2782.18,5532
4788.6,4255
4176.98,224
48.24,4550
1325.13,8138
559.96,6666
1041.21,3989
3632.04,6606
4881.3,2397
1557.23,2149
375.23,2347
2628.3,1900
1869.5,8804
4537.97,7213
476.19,5492
445.36,9590
4923.66,2799
301.84,6165
1075.78,601
4428.53,6855
3877.16,5051
3636.44,5274
4092.3,8865
4345.28,7620
3611.87,4643
2525.44,524
4785.35,9614
1852.61,8500
432.08,4154
3971.39,7245
2556.45,8094
2454.7,96
3036.89,9855
1043.15,1245
4234.49,8553
132.9,3927
2012.14,6485
1791.67,4141
4971.4,2931
935.05,1506
2192.05,9320
3249.49,1679
2774.87,9034
880.09,2615
2247.64,9604
1522.27,7087
2278.56,1187
1538.78,9853
59.19,2470
1832.32,6420
2472.85,7972
3317.59,1988
1068.11,2864
1412.48,495
3770.56,1979
1255.62,3211
2536.43,2601
1608.13,9111
9.07,6117
113.4,2115
1041.65,6301
734.71,9176
852.35,4693
3988.53,5027
2356.29,4601
913.38,1837
2428.84,4430
1090.43,8488
4314.65,1582
4107.79,305
362.7,1160
3742.67,802
1365.38,2187
2827.13,6158
2647.69,8633
4168.92,7815
2238.25,8996
4861.46,7517
1972.07,6488
505.9,9662
3686.76,2863
3709.61,6508
127.37,4306
1612.59,3481
2067.28,8874
16.62,83
3233.25,3914
847.69,7349
822.86,9142
586.05,1542
4719.31,3887
2114.84,8275
1666.29,9970
343.22,7234
3642.75,1431
1246.79,8591
3989.19,3790
3463.19,257
4743.51,4577
3747.49,4869
2423.69,8857
2974.86,445
2273.79,9649
1946.9,2465
3249.09,577
27.47,9953
3589.05,6261
1386.04,4870
2613.37,9906
134.27,5773
1200.91,1155
557.71,137
2505.87,2546
351.54,2601
2251.18,7571
3363.59,2501
2658.73,9195
441.77,7580
3749.51,6059
348.92,4508
1555.55,6297
695.74,3888
305.64,8841
242.69,2612
4150.78,4090
90.37,7227
4949.41,6624
881.22,3792
2298.61,9073
3933.58,1295
1477.58,353
269.99,8508
4521.45,3958
3871.57,9607
1848.71,9664
4139.76,8590
1239.43,6333
3312.36,2040
4994.07,2919
3649.53,2315
693.2,808
4204.92,3783
119.37,3357
3408.94,1598
3561.02,4553
256.53,1309
4049.7,8181
3518.75,9820
2634.74,789
4448.68,1163
3772.18,7274
139,4666
2863.24,7403
1130.94,9343
149.05,9014
306.93,2348
4607.78,434
3030.44,544
4251.04,6062
4615.56,22
2327.31,6364
1803.7,2817
743.7,8107
2687.29,9042
4886.28,5856
2925.94,4359
578.24,3184
2263.55,6076
2538.09,5770
3572.55,2420
4402.61,5902
3797.76,7594
3711.22,7086
874.42,5857
2432.48,2669
3867.6,6593
1894.64,4390
2119.19,7011
2778.87,4088
3368.98,7824
2810.29,8355
2179.72,8824
3805.81,6272
1866.9,1068
4264.73,1600
3619.98,5546
3507.5,1052
802.23,3871
148.19,195
2295.79,9272
3322.29,3634
3561.52,5604
364.64,8466
51.75,6153
1187.33,9401
4733.34,7276
826.37,7058
2159.66,9472
4493.37,9467
3703.3,5918
4896.45,9878
268.07,7830
37.31,9974
3647.82,4118
3766.43,6403
3912.56,1634
3483.34,951
3260.87,4463
4060.24,8174
545.38,2894
1135.35,9788
3956.99,4679
1530.1,3337
2431.33,2476
1728.29,9282
3082.28,6207
2656.23,2935
1354.81,2836
2976.84,1986
1918.4,7893
2433.41,4087
3861.55,5978
1275.56,2137
3371.96,5282
3928.62,3490
2070.97,9943
3881.82,7577
2294.28,128
2502.64,9866
278.89,1737
2943.09,6436
4003.93,2041
4314.74,4198
2238.58,1003
1198.86,8327
4283.57,398
2656.95,1633
3874.31,2813
418.75,3405
4110.8,2159
3969.66,3044
2880.53,553
508.72,3675
1102.96,805
2564.75,9232
2801.29,9333
2423.86,1437
3887.71,7006
4441.02,3633
4057.47,2834
2180.56,7767
3140.25,2567
1645.28,2566
4787.43,197
1937.68,4842
1621.23,6681
3875.2,7152
3059.76,6716
2304.62,2554
3720.55,358
3802.04,8597
4018.9,8922
4232.99,18
2279.1,842
3728.99,7496
4157.55,4257
1604.96,1906
816.96,1770
2449.76,9010
508.95,1507
248.65,7696
1701.63,2065
802.68,2631
2933.6,6951
593.05,9841
3644.1,1359
651.82,7445
2137.88,8423
2518.04,9789
328.85,2693
4940.26,5307
3311.39,7634
1321.04,506
4086.16,2365
300.35,3717
2473.95,1850
108.48,9694
4399.88,4817
4512.49,2993
962.74,3090
4405.66,4597
105.84,660
2870.17,2863
817.53,4296
2015.89,8896
3369.34,2868
1748.3,4302
1058.43,8036
1067.06,3297
3405.68,3640
4128.35,2947
2873.77,1244
326.38,3066
